[Tick #0] Attacker: [3]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2088] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2089] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2090] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2091] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2092] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2093] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2094] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2095] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2096] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2097] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2098] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2099] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #2100] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2101] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2102] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2103] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2104] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2105] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2106] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2107] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2108] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2109] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2110] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2111] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2112] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2113] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2114] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2115] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #2116] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2117] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2118] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2119] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2120] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2121] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2122] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2123] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #2124] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2125] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2126] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2127] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2128] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2129] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2130] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2131] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2132] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2133] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2134] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2135] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2136] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2137] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2138] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2139] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2140] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2141] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2142] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2143] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2144] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2145] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2146] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2147] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2148] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2149] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2150] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2151] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2152] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2153] Attacker: [1]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2154] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2155] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2156] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2157] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2158] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2159] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2160] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2161] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2162] Attacker: [2]; Defender #0: [-1]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2163] Attacker: [2]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2164] Attacker: [2]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2165] Attacker: [2]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2166] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2167] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2168] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2169] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2170] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2171] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2172] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2173] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2174] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2175] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2176] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2177] Attacker: [1]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2178] Attacker: [0]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2179] Attacker: [0]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2180] Attacker: [0]; Defender #0: [3]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2181] Attacker: [0]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2182] Attacker: [0]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2183] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2184] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2185] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2186] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2187] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2188] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2189] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2190] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2191] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2192] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2193] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2194] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2195] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2196] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2197] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2198] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2199] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2200] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2201] Attacker: [0]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2202] Attacker: [3]; Defender #0: [2]; Defender #1: [1]; Defender #2: [-1]; Defender #3: [-1]; 
[Tick #2203] Attacker: [3]; Defender #0: [2]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2204] Attacker: [3]; Defender #0: [2]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2205] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2206] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2207] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2208] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2209] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2210] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2211] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2212] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2213] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2214] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2215] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2216] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2217] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2218] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2219] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2220] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #2221] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #2222] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #2223] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2224] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2225] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2226] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2227] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2228] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2229] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2230] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2231] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2232] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2233] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2234] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2235] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2236] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2237] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2238] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2239] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2240] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2241] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2242] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2243] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2244] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2245] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2246] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2247] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2248] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2249] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2250] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2251] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2252] Attacker: [1]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2253] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2254] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2255] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2256] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2257] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2258] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2259] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2260] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2261] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2262] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2263] Attacker: [1]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2264] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2265] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2266] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2267] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2268] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [2]; 
[Tick #2269] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2270] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2271] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2272] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2273] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2274] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2275] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2276] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [2]; 
[Tick #2277] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2278] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2279] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2280] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #2281] Attacker: [0]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2282] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2283] Attacker: [0]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2284] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2285] Attacker: [0]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2286] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2287] Attacker: [2]; Defender #0: [1]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #2288] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2289] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2290] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2291] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2292] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2293] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2294] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2295] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2296] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [3]; 
[Tick #2297] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2298] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2299] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2300] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2301] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2302] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2303] Attacker: [0]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2304] Attacker: [3]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #2305] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2306] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2307] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2308] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2309] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2310] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2311] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2312] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2313] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2314] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2315] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2316] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2317] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
[Tick #2318] Attacker: [3]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [0]; 
